Date,XOM_Close,XOM_Volume,Crude_Close,Crude_Volume,XLE
8/30/2013,87.160004,12480400,107.65,239632,81.57
9/3/2013,87.150002,10546700,108.54,272406,82.169998
9/4/2013,87.760002,9822300,107.23,212987,82.610001
9/5/2013,87.349998,11740100,108.37,173927,82.889999
9/6/2013,87.25,12950600,110.53,254092,82.879997
9/9/2013,88.040001,9297000,109.52,249381,83.809998
9/10/2013,87.82,11823100,107.39,307890,83.839996
9/11/2013,88.839996,11201200,107.56,241604,84.480003
9/12/2013,87.980003,10917200,108.6,255709,83.980003
9/13/2013,88.400002,8254200,108.21,212622,83.949997
9/16/2013,88.669998,9421300,106.59,293432,83.93
9/17/2013,88.940002,8941200,105.42,322402,84.309998
9/18/2013,89.580002,15134700,108.07,205738,85.330002
9/19/2013,89.279999,11757500,106.39,101358,85.120003
9/20/2013,88.660004,20651100,104.67,39261,84.040001
9/23/2013,87.75,12227700,103.59,224618,83.629997
9/24/2013,87.360001,12129200,103.13,248910,83.709999
9/25/2013,87.139999,13577400,102.66,227270,83.690002
9/26/2013,87.07,9787100,103.03,175055,83.839996
9/27/2013,86.900002,10867100,102.87,183778,83.550003
9/30/2013,86.040001,17486100,102.33,210970,82.910004
10/1/2013,86,11885100,102.04,210746,83.440002
10/2/2013,86.080002,11841400,104.1,289048,83.629997
10/3/2013,85.5,13923400,103.31,215831,82.900002
10/4/2013,86.32,11325500,103.84,152064,83.739998
10/7/2013,85.900002,10985800,103.03,271590,83.050003
10/8/2013,85.510002,15335700,103.49,194488,82.160004
10/9/2013,85.160004,13575100,101.61,286197,81.870003
10/10/2013,86.040001,17532400,103.01,281346,83.389999
10/11/2013,86.949997,12661800,102.02,274935,84.290001
10/14/2013,87.599998,9742100,102.41,161545,84.860001
10/15/2013,86.790001,12018000,101.21,232053,84.550003
10/16/2013,87.309998,11668100,102.29,241863,85.82
10/17/2013,87.480003,10438200,100.67,272405,86
10/18/2013,87.550003,12425100,100.81,107033,86.940002
10/21/2013,87.230003,10730900,99.22,67628,86.550003
10/22/2013,87.980003,12710600,97.8,30718,87.029999
10/23/2013,87.610001,11449100,96.86,344254,85.669998
10/24/2013,88.419998,12288900,97.11,239696,86.080002
10/25/2013,87.970001,11382000,97.85,179558,86.599998
10/28/2013,88.230003,9921900,98.68,219636,86.669998
10/29/2013,88.93,10340000,98.2,175140,87.279999
10/30/2013,88.809998,14305900,96.77,255767,86.690002
10/31/2013,89.620003,19185200,96.38,243565,86.389999
11/1/2013,89.82,19023500,94.61,287009,86.080002
11/4/2013,92.099998,20591600,94.62,206262,87.150002
11/5/2013,91.989998,21122500,93.37,217809,86.360001
11/6/2013,93.220001,13464600,94.8,267772,86.620003
11/7/2013,91.959999,16572100,94.2,238979,85.279999
11/8/2013,92.730003,12330100,94.6,217753,86.550003
11/11/2013,92.959999,7924700,95.14,214806,86.709999
11/12/2013,92.669998,10727300,93.04,374244,85.910004
11/13/2013,92.589996,9280000,93.88,286774,86.660004
11/14/2013,93.220001,7909200,93.76,307343,87.18
11/15/2013,95.269997,18374500,93.84,186927,87.660004
11/18/2013,95.449997,14243700,93.03,161437,86.989998
11/19/2013,95.419998,12697300,93.34,88776,87.139999
11/20/2013,94.68,10455400,93.33,27499,86.93
11/21/2013,94.690002,9128400,93.33,27499,87.760002
11/22/2013,95.010002,8534700,94.84,243375,88.230003
11/25/2013,95.089996,10515100,94.09,260601,87.43
11/26/2013,94.269997,11857900,93.68,150378,87.209999
11/27/2013,93.800003,8828100,92.3,234552,86.620003
11/29/2013,93.480003,6770500,92.72,126695,86.440002
12/2/2013,93.519997,9310500,93.82,217186,86.5
12/3/2013,94.389999,12599500,96.04,305293,86.709999
12/4/2013,94.669998,13074000,97.2,312282,86.43
12/5/2013,94.129997,10586000,97.38,201481,86.139999
12/6/2013,95.650002,12063400,97.65,227861,86.410004
12/9/2013,95.839996,15516700,97.34,214384,86.529999
12/10/2013,95.709999,9868100,98.51,269178,86.269997
12/11/2013,94.260002,12811800,97.44,255475,85.050003
12/12/2013,95.360001,15562600,97.5,191601,85.410004
12/13/2013,95.309998,10629500,96.6,220398,85.129997
12/16/2013,97.220001,23226000,97.48,197910,85.870003
12/17/2013,96.75,14920900,97.22,112235,85.379997
12/18/2013,99.540001,21331300,97.8,58266,86.669998
12/19/2013,99.43,12905900,98.77,23580,86.919998
12/20/2013,98.68,23331000,99.32,139997,86.669998
12/23/2013,98.510002,10127600,98.91,95343,86.760002
12/24/2013,99.220001,4168300,99.22,43473,87.239998
12/26/2013,100.900002,9531200,99.55,65858,87.860001
12/27/2013,101.510002,10209000,100.32,115345,88.290001
12/30/2013,100.309998,9007900,99.29,109173,87.660004
12/31/2013,101.199997,8509600,98.42,100104,88.510002
1/2/2014,99.75,11028100,95.44,236924,87.25
1/3/2014,99.510002,9295600,93.96,199618,86.93
1/6/2014,99.660004,11848500,93.43,191103,87.050003
1/7/2014,101.07,11187000,93.67,160870,87.709999
1/8/2014,100.739998,11180400,92.33,222971,87.099998
1/9/2014,99.760002,11674300,91.66,232741,86.830002
1/10/2014,100.519997,10535400,92.72,233201,86.900002
1/13/2014,98.550003,12110900,91.8,197829,85.169998
1/14/2014,99.120003,9265000,92.59,252849,86.279999
1/15/2014,98.779999,9425500,94.17,274319,86.029999
1/16/2014,98.940002,9421700,93.96,158000,86.150002
1/17/2014,99.160004,15998000,94.37,92151,86.010002
1/21/2014,98.5,13847300,94.99,35593,86.720001
1/22/2014,97.879997,11642800,96.73,257332,87.120003
1/23/2014,96.970001,15393200,97.32,277596,86.129997
1/24/2014,94.849998,14584300,96.64,228093,84.330002
1/27/2014,94.919998,12474600,95.72,223529,84.029999
1/28/2014,95.650002,10773600,97.41,210064,84.669998
1/29/2014,95.110001,13191500,97.36,202620,84.199997
1/30/2014,93.989998,14628400,98.23,188310,84.470001
1/31/2014,92.160004,17361400,97.49,238147,83.379997
2/3/2014,90.050003,20377900,96.43,277667,81.889999
2/4/2014,90.019997,17414400,97.19,193307,82.730003
2/5/2014,89.580002,16393600,97.38,226435,81.919998
2/6/2014,89.800003,13646100,97.84,218416,83.139999
2/7/2014,90.580002,12573800,99.88,248952,84.040001
2/10/2014,89.519997,12237700,100.06,233233,83.629997
2/11/2014,90.839996,13422800,99.94,217686,84.720001
2/12/2014,91.080002,10752400,100.37,297365,84.519997
2/13/2014,91.43,9775300,100.35,203202,84.919998
2/14/2014,94.110001,18260400,100.3,215306,86.029999
2/18/2014,94.07,12979300,102.43,168003,86.419998
2/19/2014,93.949997,12227800,103.31,85672,86.529999
2/20/2014,95.370003,14424300,103.05,36274,87.099998
2/21/2014,95.029999,11282200,102.2,163793,86.410004
2/24/2014,96.440002,16012500,102.82,169414,87.709999
2/25/2014,96.309998,10663000,101.83,179081,87.669998
2/26/2014,95.790001,9087600,102.55,187756,87.120003
2/27/2014,95.839996,9101200,102.4,185097,87.209999
2/28/2014,96.269997,12651400,102.55,163899,87.650002
3/3/2014,95.5,11896700,104.75,282447,87.089996
3/4/2014,96.519997,12566100,103.33,199433,88.040001
3/5/2014,93.800003,19829600,101.45,256770,87.220001
3/6/2014,93.760002,12610400,101.56,280012,87.849998
3/7/2014,94.989998,12659100,102.58,208957,88.019997
3/10/2014,95.5,9964500,101.12,208943,88.160004
3/11/2014,94.010002,12143600,100.03,279504,87.160004
3/12/2014,94.209999,9705400,97.99,404641,87.169998
3/13/2014,93.639999,9872500,98.2,246881,86.300003
3/14/2014,93.470001,11723300,98.89,215980,86.379997
3/17/2014,94.32,8676100,98.08,216527,86.839996
3/18/2014,94.709999,8757300,99.7,183255,87.57
3/19/2014,93.730003,9914700,100.37,83450,86.910004
3/20/2014,94.580002,10405000,99.7,33410,87.25
3/21/2014,94.309998,24479800,99.46,180824,87.059998
3/24/2014,94.639999,9539800,99.6,142559,86.879997
3/25/2014,94.910004,9796600,99.19,208196,87.660004
3/26/2014,94.699997,11033300,100.26,202886,87.25
3/27/2014,96.239998,15427500,101.5,193005,87.959999
3/28/2014,97.699997,12321800,101.67,151195,89.059998
3/31/2014,97.68,12375200,101.58,154973,89.059998
4/1/2014,97.730003,9475300,99.74,225388,89.589996
4/2/2014,97.949997,9551000,99.62,231716,89.910004
4/3/2014,97.93,10113000,100.29,195430,90.489998
4/4/2014,97.360001,12496100,101.14,205683,90.160004
4/7/2014,96.779999,10120700,100.44,269821,88.650002
4/8/2014,97.449997,10243000,102.56,313666,89.540001
4/9/2014,97.330002,10463900,103.6,342288,89.949997
4/10/2014,96.779999,13443400,103.4,241019,88.699997
4/11/2014,96.720001,13352500,103.74,281502,88.449997
4/14/2014,97.860001,9610200,104.05,237213,89.660004
4/15/2014,98.68,12961600,103.75,215848,90.860001
4/16/2014,99.940002,12508100,103.76,279392,91.949997
4/17/2014,100.419998,15435700,104.3,202796,92.790001
4/21/2014,100.93,8002100,104.37,147302,93.419998
4/22/2014,100.370003,8212100,102.15,46489,93.269997
4/23/2014,100.5,8686000,101.55,257887,93.760002
4/24/2014,100.010002,9057800,101.94,210142,93.790001
4/25/2014,100.410004,10391500,100.6,231102,93.230003
4/28/2014,101.169998,12710800,100.57,241293,93.389999
4/29/2014,101.449997,10094600,101.28,228187,93.82
4/30/2014,102.410004,13966700,99.74,294775,93.739998
5/1/2014,101.410004,11161700,99.35,244802,93.529999
5/2/2014,102.010002,11168100,99.76,224299,93.720001
5/5/2014,102.910004,7614200,99.48,199118,94.160004
5/6/2014,102.669998,9669800,99.5,262112,94.300003
5/7/2014,103.110001,11007400,100.77,306029,95.120003
5/8/2014,102.32,8922500,100.26,265804,93.760002
5/9/2014,101.949997,8948800,99.99,287698,93.669998
5/12/2014,102.230003,8830500,100.59,211177,94.330002
5/13/2014,102.360001,7528800,101.7,265768,94.68
5/14/2014,102.290001,6999200,102.37,247718,94.720001
5/15/2014,100.779999,13658700,101.5,288045,93.639999
5/16/2014,100.739998,10369200,102.02,157921,93.400002
5/19/2014,100.870003,5851400,102.61,120939,93.690002
5/20/2014,100.669998,6134100,102.7,48318,93.419998
5/21/2014,102.029999,7747900,104.07,272128,94.43
5/22/2014,101.5,5304300,103.74,159181,94.339996
5/23/2014,101.32,5410900,104.35,173878,94.150002
5/27/2014,101.360001,8359700,104.11,189204,94.410004
5/28/2014,101.059998,7586700,102.72,239134,94.57
5/29/2014,101.269997,6113700,103.58,217313,95.379997
5/30/2014,100.529999,11499000,102.7,185506,95.309998
6/2/2014,99.940002,7761300,102.4,170718,95.190002
6/3/2014,100.389999,9384200,102.66,169492,95.519997
6/4/2014,100.040001,7148800,102.64,218508,95.470001
6/5/2014,100.550003,12296100,102.48,209115,96.019997
6/6/2014,101.599998,9340900,102.66,197758,96.809998
6/9/2014,101.519997,6404800,104.41,266244,96.959999
6/10/2014,101.459999,7917500,104.35,275136,96.800003
6/11/2014,101.949997,10270300,104.4,205265,97.169998
6/12/2014,101.660004,11421000,106.53,335594,97.489998
6/13/2014,102.650002,8240300,106.91,268302,98.419998
6/16/2014,102.919998,8977600,107.03,217249,99.010002
6/17/2014,102.419998,9355400,106.36,265739,98.940002
6/18/2014,102.730003,9575100,105.97,183849,99.690002
6/19/2014,102.629997,11105600,106.43,163564,100.400002
6/20/2014,103.830002,17674400,107.3,31672,100.93
6/23/2014,104.379997,8553700,106.17,175473,101.290001
6/24/2014,102.730003,9708400,106.03,175206,99.160004
6/25/2014,102.139999,10714800,106.5,255043,99.910004
6/26/2014,102.029999,8424200,105.7,195723,100.019997
6/27/2014,101.209999,15147400,105.74,128975,100.019997
6/30/2014,100.68,9454800,105.37,229049,100.099998
7/1/2014,101.360001,8399600,105.3,231393,100.160004
7/2/2014,101.57,6954400,104.48,249258,100.010002
7/3/2014,102.589996,6922600,104.06,185064,100.389999
7/7/2014,102.650002,7979600,103.53,170076,99.620003
7/8/2014,102.830002,9613600,103.4,249378,99.459999
7/9/2014,103.550003,7655300,102.29,265417,100.120003
7/10/2014,102.57,8533700,102.93,253268,99.160004
7/11/2014,101.739998,7680800,100.83,292419,98.400002
7/14/2014,102.68,8253100,100.91,266437,99.25
7/15/2014,102.389999,8755800,99.96,344907,98.82
7/16/2014,103.769997,8870200,101.2,255318,100.32
7/17/2014,102.309998,8145700,103.19,342482,98.699997
7/18/2014,102.730003,8208300,103.13,172531,98.989998
7/21/2014,103.080002,6632400,104.59,158487,99.139999
7/22/2014,103.540001,7426300,104.3,43189,99.849998
7/23/2014,104.25,7007200,103.02,270362,100.489998
7/24/2014,104.279999,7943000,102.07,194404,100.580002
7/25/2014,103.18,7775500,102.09,284919,99.839996
7/28/2014,104.370003,9197800,101.67,197815,99.599998
7/29/2014,103.550003,8055400,100.97,258060,99.349998
7/30/2014,103.25,11072100,100.25,263974,98.760002
7/31/2014,98.940002,18291800,98.15,335785,96.629997
8/1/2014,98.800003,14915000,97.85,274992,95.849998
8/4/2014,100.129997,12148200,98.29,204262,97.459999
8/5/2014,98.199997,13069400,97.38,252426,95.330002
8/6/2014,98.980003,9911300,96.92,275610,95.610001
8/7/2014,98.269997,10017100,97.34,306339,95.010002
8/8/2014,99.739998,11199300,97.65,287041,96.599998
8/11/2014,98.730003,8589600,98.08,265164,96.610001
8/12/2014,98.489998,9583700,97.37,259142,95.900002
8/13/2014,99.089996,7645800,97.59,271650,96.209999
8/14/2014,99.089996,6547300,97.2,362914,95.660004
8/15/2014,99.029999,9226900,97.35,285253,96.370003
8/18/2014,99.519997,7135400,96.41,169687,96.629997
8/19/2014,99.489998,8888100,94.48,140177,97.370003
8/20/2014,99.699997,6751800,96.3,22888,97.580002
8/21/2014,99.279999,6826200,93.96,236184,97.660004
8/22/2014,98.5,8095000,93.65,201428,97.010002
8/25/2014,98.75,7569800,93.38,137420,97.870003
8/26/2014,99.639999,8536500,93.86,176280,98.370003
8/27/2014,99.529999,5848700,93.88,174908,98.169998
8/28/2014,99.57,6072700,94.55,262292,98.190002
8/29/2014,99.459999,8873700,95.96,234972,98.739998
9/2/2014,98.489998,8957100,92.88,334019,97.489998
9/3/2014,99.110001,8475100,95.54,306399,97.75
9/4/2014,98.360001,9662900,94.45,254140,96.43
9/5/2014,99.260002,9476900,93.29,261386,97.080002
9/8/2014,97.769997,10080100,92.66,277990,95.57
9/9/2014,97.389999,9756400,93.22,292608,95.150002
9/10/2014,96.809998,12113700,91.5,314623,94.919998
9/11/2014,97.029999,10181100,92.83,421150,94.980003
9/12/2014,95.779999,10257500,92.27,314338,93.559998
9/15/2014,96.290001,10689400,92.92,271149,94.220001
9/16/2014,97.43,11574100,94.88,305797,95.360001
9/17/2014,97.080002,8774200,94.42,317498,94.839996
9/18/2014,96.610001,8636600,93.07,180571,94.349998
9/19/2014,97.120003,18178100,92.41,119656,93.790001
9/22/2014,96.540001,8816900,91.5,23942,92.410004
9/23/2014,96.029999,10300700,91.56,247770,92.139999
9/24/2014,95.82,12200000,92.8,282634,92.220001
9/25/2014,94.25,12854200,92.53,248852,90.809998
9/26/2014,95.43,11256800,93.54,258890,91.980003
9/29/2014,94.43,14015000,94.5,261246,91.769997
9/30/2014,94.050003,15576500,91,440735,90.620003
10/1/2014,92.860001,14028600,90.65,403529,88.769997
10/2/2014,93.300003,13756500,91.01,449554,88.309998
10/3/2014,93.919998,11563000,89.74,342795,88.169998
10/6/2014,94.519997,10595400,90.34,276614,88.269997
10/7/2014,93.370003,10787900,88.85,324552,87.120003
10/8/2014,94.610001,15583700,87.75,395635,87.970001
10/9/2014,91.82,17915600,85.77,369409,84.739998
10/10/2014,91.599998,18173100,85.82,419544,83.550003
10/13/2014,90.839996,14451100,85.74,312453,80.970001
10/14/2014,90.550003,23120500,81.84,488325,79.949997
10/15/2014,90.220001,24703500,81.78,499957,80.559998
10/16/2014,90.599998,25212600,82.7,437353,82
10/17/2014,91.209999,18189200,82.75,182297,82.699997
10/20/2014,91.769997,10821700,82.71,106147,83.419998
10/21/2014,93.650002,15757000,83.05,23442,85.959999
10/22/2014,93.129997,12733600,80.52,364675,84.330002
10/23/2014,94.110001,11345100,82.09,363293,85.900002
10/24/2014,94.489998,9734100,81.01,284200,85.599998
10/27/2014,93.709999,11387700,81,293431,83.800003
10/28/2014,95.099998,12564100,81.42,232106,85.709999
10/29/2014,94.589996,12409100,82.2,289766,85.989998
10/30/2014,94.449997,9767900,81.12,279510,85.68
10/31/2014,96.709999,17493700,80.54,307610,87.419998
11/3/2014,95.260002,13410000,78.9,398037,86.040001
11/4/2014,94.519997,13498500,77.19,445741,84.269997
11/5/2014,95.07,12480000,78.68,458730,85.75
11/6/2014,96.260002,14731400,77.67,305889,86.830002
11/7/2014,96.589996,13233500,78.65,324844,87.790001
11/10/2014,96.279999,9087600,77.4,338566,87
11/11/2014,96.410004,7990000,77.94,332196,87.260002
11/12/2014,95.379997,11592800,77.18,377734,86.489998
11/13/2014,94.660004,12355400,74.21,464193,85.339996
11/14/2014,95.089996,9352500,75.82,372574,86.209999
11/17/2014,95.110001,8704400,75.64,293382,85.760002
11/18/2014,94.870003,9263200,74.61,193193,85.830002
11/19/2014,95.610001,8333200,74.58,151475,86.279999
11/20/2014,95.82,8422400,75.5,28248,87.360001
11/21/2014,96.809998,12374900,76.51,286451,88.5
11/24/2014,95.720001,10172400,75.78,194737,87.82
11/25/2014,94.779999,13747400,74.09,294447,86.389999
11/26/2014,94.480003,9822100,73.69,258349,85.300003
11/28/2014,90.540001,19556700,66.15,552823,79.82
12/1/2014,92.349998,27584200,66.54,520303,80.099998
12/2/2014,94.190002,20885300,66.88,360290,80.970001
12/3/2014,94.949997,16220400,67.38,293484,81.959999
12/4/2014,94.370003,12868600,66.81,237011,81.25
12/5/2014,93.82,11831900,65.84,276529,80.279999
12/8/2014,91.699997,15735900,63.05,330077,77.029999
12/9/2014,91.379997,15883800,63.5,322737,77.870003
12/10/2014,88.669998,22279400,60.94,454025,75.470001
12/11/2014,89.199997,21522200,59.95,392493,75.419998
12/12/2014,86.599998,24568300,57.81,414096,74.019997
12/15/2014,86.900002,21373600,55.91,437833,73.360001
12/16/2014,86.410004,26372400,55.93,543843,74.010002
12/17/2014,89.019997,23323000,56.47,359918,77.080002
12/18/2014,91.160004,22882700,54.11,106315,78.559998
12/19/2014,93.639999,38469000,56.5,26423,80.57
12/22/2014,93.330002,17871800,55.26,277319,79.75
12/23/2014,94.589996,13706500,57.12,274003,80.720001
12/24/2014,93.779999,6875700,55.84,174969,80.129997
12/26/2014,93.209999,10585000,54.73,138280,80.110001
12/29/2014,93.07,9892100,53.61,253089,80.400002
12/30/2014,93.019997,8743400,54.12,230228,79.760002
12/31/2014,92.449997,11337200,53.27,247510,79.160004
1/2/2015,92.830002,10220400,52.69,284836,79.529999
1/5/2015,90.290001,18502400,50.04,392285,76.239998
1/6/2015,89.809998,16670700,47.93,478105,75.120003
1/7/2015,90.720001,13590700,48.65,486387,75.279999
1/8/2015,92.230003,15487500,48.79,397064,76.970001
1/9/2015,92.099998,14449800,48.36,460540,76.360001
1/12/2015,90.330002,15176300,46.07,424561,74.160004
1/13/2015,90,17469000,45.89,500542,73.57
1/14/2015,89.739998,23272100,48.48,537685,73.800003
1/15/2015,88.959999,18759600,46.25,491547,72.860001
1/16/2015,91.120003,17713100,48.69,202689,75.230003
1/20/2015,91.089996,16365800,46.35,49738,75.32
1/21/2015,91.870003,14276400,47.78,340252,76.849998
1/22/2015,92.870003,13559000,46.31,426804,77.209999
1/23/2015,90.889999,14578100,45.59,373539,76.660004
1/26/2015,91.760002,10672500,45.15,310578,77.760002
1/27/2015,90.949997,12301500,46.23,313126,77.709999
1/28/2015,87.949997,17829700,44.45,365440,74.650002
1/29/2015,87.580002,22683000,44.53,300732,74.900002
1/30/2015,87.419998,22679900,48.24,454108,75.550003
2/2/2015,89.580002,20306300,49.57,511390,77.860001
2/3/2015,92.25,21870200,53.05,643863,79.989998
2/4/2015,91.459999,19632200,48.45,577553,78.669998
2/5/2015,92.360001,12809000,50.48,596821,79.800003
2/6/2015,91.5,12185900,51.69,584501,79.82
2/9/2015,91.559998,11360700,52.86,535712,79.900002
2/10/2015,91.010002,12952900,50.02,501040,79.860001
2/11/2015,90.599998,12240600,48.84,519241,79.300003
2/12/2015,92.370003,14843000,51.21,563439,80.339996
2/13/2015,93.370003,12061000,52.78,436408,82.040001
2/17/2015,93.050003,11758700,53.53,516363,82.290001
2/18/2015,91.010002,19112800,52.14,257476,81.309998
2/19/2015,89.440002,19350600,51.16,125210,80.93
2/20/2015,89.919998,15959900,50.25,30637,80.540001
2/23/2015,89.010002,12771800,49.45,475396,80.209999
2/24/2015,89.419998,9986000,49.28,293101,80.43
2/25/2015,89.599998,9925700,50.99,429524,80.870003
2/26/2015,88.650002,13984000,48.17,459584,79.370003
2/27/2015,88.540001,13090600,49.76,399494,79.019997
3/2/2015,88.040001,13793700,49.59,427177,78.470001
3/3/2015,87.620003,13493800,50.52,370597,78.760002
3/4/2015,87.18,13413500,51.53,463989,78.650002
3/5/2015,86.739998,12527600,50.76,370953,78.18
3/6/2015,85.629997,16070500,49.61,407459,76.779999
3/9/2015,85.160004,14503800,50,409875,76.230003
3/10/2015,84.260002,17158900,48.29,395730,75.169998
3/11/2015,84.019997,13004700,48.17,404575,75.389999
3/12/2015,84.220001,10792900,47.05,358324,74.910004
3/13/2015,83.870003,16799900,44.84,395433,74.629997
3/16/2015,84.760002,13516200,43.88,366969,75.639999
3/17/2015,84.080002,12957300,43.46,345340,75.349998
3/18/2015,86.07,18713900,44.66,220638,77.540001
3/19/2015,84.410004,12738500,43.96,106907,76.309998
3/20/2015,84.540001,36083500,45.85,26749,76.910004
3/23/2015,85.43,17163200,47.45,292217,76.639999
3/24/2015,84.519997,10174300,47.51,309553,76.129997
3/25/2015,84.860001,11934700,49.21,398795,77.120003
3/26/2015,84.32,14400700,51.43,515277,77.029999
3/27/2015,83.580002,11094600,48.87,384123,76.400002
3/30/2015,85.629997,15653200,48.68,355866,78.040001
3/31/2015,85,13354000,47.6,365743,77.580002
4/1/2015,84.459999,14442800,50.09,451104,77.559998
4/2/2015,84.300003,11297400,49.14,453184,77.720001
4/6/2015,85.129997,10916400,52.14,325282,79.120003
4/7/2015,85.75,11836100,53.98,548744,79.169998
4/8/2015,84.059998,16257100,50.42,552721,78.529999
4/9/2015,84.650002,13281800,50.79,449531,79.790001
4/10/2015,85.559998,13372400,51.64,395135,80.139999
4/13/2015,85.339996,9880500,51.91,375534,79.339996
4/14/2015,86.629997,15483900,53.45,430276,80.769997
4/15/2015,88.080002,15332800,56.39,508793,82.699997
4/16/2015,87.730003,9570800,56.71,412740,82.510002
4/17/2015,86.93,14430100,55.74,230623,81.910004
4/20/2015,87.239998,11545300,56.38,112382,82.220001
4/21/2015,86.879997,10100500,55.5,29599,81.349998
4/22/2015,87.459999,8663600,56.16,329631,81.889999
4/23/2015,87.540001,9866100,57.74,415569,82.449997
4/24/2015,86.970001,8405700,57.15,343177,81.980003
4/27/2015,87.010002,10534600,56.99,250558,81.889999
4/28/2015,87.800003,9633800,57.06,281864,82.300003
4/29/2015,87.870003,12534100,58.6,411321,82.940002
4/30/2015,87.370003,13947700,59.6,340317,82.68
5/1/2015,88.849998,12257100,59.05,244752,82.870003
5/4/2015,89.110001,10343700,58.93,215044,82.660004
5/5/2015,88.610001,11895000,60.4,389803,81.639999
5/6/2015,88.190002,11273500,60.93,423480,81.32
5/7/2015,87.599998,9992500,58.94,437126,80.440002
5/8/2015,88.989998,11390300,59.39,434575,81.760002
5/11/2015,86.779999,11997800,59.25,332725,80.220001
5/12/2015,87.019997,9788900,60.75,397244,80.589996
5/13/2015,86.559998,8629400,60.5,426770,80.379997
5/14/2015,86.970001,8791300,59.88,358495,80.349998
5/15/2015,87.349998,8422200,59.69,222089,80.669998
5/18/2015,86.849998,6371000,59.43,144389,80.739998
5/19/2015,86.989998,9777100,57.45,30298,79.589996
5/20/2015,87.129997,7276600,58.98,302952,79.739998
5/21/2015,87.209999,8357400,60.72,346607,80.489998
5/22/2015,86.519997,7598400,59.72,248666,80.199997
5/26/2015,85.349998,11289000,58.03,345262,78.93
5/27/2015,85.110001,10778300,57.51,329388,78.790001
5/28/2015,85.110001,8038900,57.68,340602,78.480003
5/29/2015,85.199997,14612900,60.3,451935,78.389999
6/1/2015,85.129997,9077500,60.2,292085,78.190002
6/2/2015,85.139999,9252400,61.26,344508,78.730003
6/3/2015,84.949997,8179500,59.64,371298,78.190002
6/4/2015,84.220001,12607300,58,363353,77.129997
6/5/2015,84.279999,11388500,59.13,461012,77.669998
6/8/2015,84.849998,12219700,58.14,339787,77.230003
6/9/2015,84.580002,8105500,60.14,405385,77.220001
6/10/2015,85.209999,10147000,61.43,459615,78.139999
6/11/2015,85.089996,7759300,60.77,352345,77.82
6/12/2015,84.019997,8347300,59.96,246486,76.970001
6/15/2015,83.720001,9563900,59.52,275115,76.760002
6/16/2015,84.68,9100100,59.97,233621,77.370003
6/17/2015,84.730003,9090200,59.92,395462,77.18
6/18/2015,85.480003,10247800,60.45,181875,77.129997
6/19/2015,85.209999,16129600,59.61,116656,75.900002
6/22/2015,85.169998,9465100,59.2,26737,76.860001
6/23/2015,85.07,10223900,61.01,336224,77.099998
6/24/2015,84.68,11800100,60.27,312960,76.610001
6/25/2015,83.93,10259400,59.7,222341,75.839996
6/26/2015,83.860001,19023300,59.63,231868,76.019997
6/29/2015,82.82,11739200,58.33,286035,74.620003
6/30/2015,83.199997,14981100,59.4,282364,75.160004
7/1/2015,82.370003,13529100,56.96,373405,74.199997
7/2/2015,83.139999,9188000,56.93,297046,74.470001
7/6/2015,82.529999,11694400,52.68,455935,73.540001
7/7/2015,82.870003,15641500,52.95,505948,74.220001
7/8/2015,81.970001,10057000,51.8,417903,72.720001
7/9/2015,81.599998,11980500,52.59,364773,73.110001
7/10/2015,82.220001,8628700,52.84,331718,73.459999
7/13/2015,82.419998,8026700,52.01,350089,73.980003
7/14/2015,83.110001,9310200,53.37,418204,74.540001
7/15/2015,82.760002,9289200,51.61,319169,73.230003
7/16/2015,82.910004,8267600,50.92,311981,73.330002
7/17/2015,82.610001,12156000,50.78,200548,72.440002
7/20/2015,81.760002,12957100,49.94,97540,71.480003
7/21/2015,81.660004,8677100,50.59,18924,71.510002
7/22/2015,81.790001,13181500,49.2,343762,70.93
7/23/2015,81.139999,10496100,48.85,313355,70.870003
7/24/2015,79.940002,14888500,47.96,275449,69.529999
7/27/2015,79.260002,14996100,46.98,271671,68.510002
7/28/2015,82.480003,19777300,47.77,332921,70.470001
7/29/2015,83.139999,13913800,48.89,366067,71.43
7/30/2015,83.010002,11139900,48.44,245534,70.93
7/31/2015,79.209999,26232700,46.77,328276,69.379997
8/3/2015,78.059998,15767700,45.3,389877,67.919998
8/4/2015,77.169998,18874400,45.97,283185,67.690002
8/5/2015,77.169998,16544400,45.11,362458,67.18
8/6/2015,78.089996,13005200,44.84,340858,68.279999
8/7/2015,76.830002,12187600,43.75,382978,66.989998
8/10/2015,78.75,14876000,44.83,469299,69.18
8/11/2015,77.489998,14383500,43.25,514352,69.300003
8/12/2015,78.790001,16492400,43.31,522843,70.559998
8/13/2015,78.650002,13154100,42.2,455073,69.489998
8/14/2015,78.360001,9121900,42.18,305078,69.339996
8/17/2015,78.769997,9365400,41.88,305173,69.480003
8/18/2015,77.900002,9815300,42.37,188755,69.230003
8/19/2015,76.230003,17010100,40.55,97285,67.32
8/20/2015,74.57,17811200,40.94,19143,65.800003
8/21/2015,72.129997,25488800,40.29,374913,63.459999
8/24/2015,68.720001,35531200,38.06,462304,60.130001
8/25/2015,68.709999,30409700,39.64,371707,59.220001
8/26/2015,72.5,34436000,38.88,366127,61.299999
8/27/2015,74.849998,24571000,42.78,531068,64.300003
8/28/2015,75.07,18997300,45.33,662312,65.739998
